iteration,cumulative_seconds,relative_gap
2145,77.0605349541,4.174989041600e-04
2146,77.2290737629,4.278061085661e-04
2147,77.2693777084,4.207788545755e-04
2148,77.3165273666,4.132389862147e-04
2149,77.3630785942,4.451665946211e-04
2150,77.3946819305,4.172936031130e-04
2151,77.4249966145,4.143289733984e-04
2152,77.4604094028,4.268199592243e-04
2153,77.5024251938,4.215757020260e-04
2154,77.5434432030,4.258013952873e-04
2155,77.5785098076,4.294732347644e-04
2156,77.6030817032,4.150939055619e-04
2157,77.6303212643,4.160155174133e-04
2158,77.6618838310,4.305079566412e-04
2159,77.6877927780,4.246755697304e-04
2160,77.7294366360,4.160808209541e-04
2161,77.7651927471,4.184821633511e-04
2162,77.8021671772,4.179727893283e-04
2163,77.8365776539,4.226078559511e-04
2164,77.8812415600,4.127848003744e-04
2165,77.9276998043,4.090072374204e-04
2166,77.9781925678,4.349629856637e-04
2167,78.0193846226,4.147712402786e-04
2168,78.0615003109,4.138666467753e-04
2169,78.0969707966,4.302319792575e-04
2170,78.1442985535,4.143988070924e-04
2171,78.1898291111,4.160190190355e-04
2172,78.2308256626,4.203809216889e-04
2173,78.2746424675,4.164429783045e-04
2174,78.3292691708,4.171276482649e-04
2175,78.3784010410,4.153526373708e-04
2176,78.4290680885,4.140934897747e-04
2177,78.4776237011,4.242870055413e-04
2178,78.5346491337,4.054194616481e-04
2179,78.5923383236,4.196174586327e-04
2180,78.6337168217,4.191207123982e-04
2181,78.6818583012,4.133969167839e-04
2182,78.7229955196,4.166563275988e-04
2183,78.7635452747,4.250175694380e-04
2184,78.8036942482,4.186214426491e-04
2185,78.8488538265,4.163826672527e-04
2186,78.8955597878,4.115947068606e-04
2187,78.9480566978,4.097262819790e-04
2188,78.9873042107,4.264377473512e-04
2189,79.0382661819,4.089066211005e-04
2190,79.0846607685,4.149077234253e-04
2191,79.1323726177,4.069836689907e-04
2192,79.1821064949,4.116938955526e-04
2193,79.2260684967,4.251503551891e-04
2194,79.2695951462,4.099726180697e-04
2195,79.3176908493,4.133944398565e-04
2196,79.3561818600,4.168968992518e-04
2197,79.3953387737,4.138699133163e-04
2198,79.4249873161,4.066450658585e-04
2199,79.4511816502,4.245163993361e-04
2200,79.4900074005,4.160544316326e-04
2201,79.5205605030,4.147206294306e-04
2202,79.5532493591,4.256557443660e-04
2203,79.5787878036,4.063393399534e-04
2204,79.6157214642,4.120715914344e-04
2205,79.6450178623,4.159595395938e-04
2206,79.6799328327,4.144998514405e-04
2207,79.7215735912,4.160145660487e-04
2208,79.7673709393,4.081305103569e-04
2209,79.8190968037,4.142929070651e-04
2210,79.8672370911,4.059963127161e-04
2211,79.9124462605,4.081904892608e-04
2212,79.9599406719,4.144633184529e-04
2213,79.9889094830,4.106598335735e-04
2214,80.0379366875,4.167960340367e-04
2215,80.0836765766,4.119376806869e-04
2216,80.1354529858,4.095761281359e-04
2217,80.1830554008,4.180119365556e-04
2218,80.2385513783,3.986388018783e-04
2219,80.2833631039,4.088916519476e-04
2220,80.3417711258,4.114782067196e-04
2221,80.3859148026,3.986772911457e-04
2222,80.4380555153,4.092201606855e-04
2223,80.4741063118,3.977190550832e-04
2224,80.5272397995,4.117574880989e-04
2225,80.5829365253,4.184757711277e-04
2226,80.6290082932,4.052038383650e-04
2227,80.6746919155,4.074154499175e-04
2228,80.7211847305,4.014914531690e-04
2229,80.7707006931,4.186161412383e-04
2230,80.8214476109,4.029704107144e-04
2231,80.8619472980,3.995815795725e-04
2232,80.9047541618,4.055463679953e-04
2233,80.9487540722,4.122074895031e-04
2234,81.0006940365,4.059402872633e-04
2235,81.0631356239,4.100977474745e-04
2236,81.1195290089,4.120241381838e-04
2237,81.1693742275,4.101363157146e-04
2238,81.2182941437,4.054540691385e-04
2239,81.2791125774,4.031199247672e-04
2240,81.3159763813,4.086864748893e-04
2241,81.3633947372,4.110836807898e-04
2242,81.4081938267,4.044371275691e-04
2243,81.4538528919,4.025393390728e-04
2244,81.4984450340,4.100133622425e-04
2245,81.5375130177,3.985538843095e-04
2246,81.5873820782,4.073607247537e-04
2247,81.6331388950,4.074298053387e-04
2248,81.6821053028,3.993821183996e-04
2249,81.7246406078,4.110744108529e-04
2250,81.7708058357,4.054954761280e-04
2251,81.8192732334,4.016046155008e-04
2252,81.8657431602,4.021156822666e-04
2253,81.9166698456,4.057823599925e-04
2254,81.9634072781,4.004753470745e-04
2255,82.0078146458,3.965872553029e-04
2256,82.0583887100,4.254721370290e-04
2257,82.1089608669,4.046005700577e-04
2258,82.1599547863,3.982216657529e-04
2259,82.2055952549,4.104620978374e-04
2260,82.2385928631,4.009682419791e-04
2261,82.2772829533,4.020537512760e-04
2262,82.3228743076,4.087314377383e-04
2263,82.3531548977,3.969879555623e-04
2264,82.4060130119,4.103858888220e-04
2265,82.4523158073,3.889108059147e-04
2266,82.4987711906,3.982215881155e-04
2267,82.5491056442,4.069471518950e-04
2268,82.5963110924,3.995395840451e-04
2269,82.6386616230,4.037924310135e-04
2270,82.6905057430,3.953615604733e-04
2271,82.7371284962,3.969559475593e-04
2272,82.7947278023,4.051719488519e-04
2273,82.8437316418,4.017606795166e-04
2274,82.8886473179,3.980466102154e-04
2275,82.9408612251,4.027606919158e-04
2276,82.9815895557,3.865125858651e-04
2277,83.0370814800,4.004998152269e-04
2278,83.0723907948,3.983481258331e-04
2279,83.1120042801,3.881668489848e-04
2280,83.1670281887,4.073238058544e-04
2281,83.2162566185,4.018988047869e-04
2282,83.2497529984,4.071800370526e-04
2283,83.2797224522,4.070274831729e-04
2284,83.3081207275,3.913966249788e-04
2285,83.3442373276,3.901930293075e-04
2286,83.3682303429,3.961856408766e-04
2287,83.3992466927,3.949248453145e-04
2288,83.4300448895,4.017448848608e-04
2289,83.4564800262,3.907680097099e-04
2290,83.5171339512,3.949384608965e-04
2291,83.5444610119,4.025677374854e-04
2292,83.5760400295,3.948345489624e-04
2293,83.6177537441,3.894913311419e-04
2294,83.6568791866,4.058726586245e-04
2295,83.6875898838,3.959832958057e-04
2296,83.7158074379,3.956218288770e-04
2297,83.7504935265,3.934623683570e-04
2298,83.7949092388,3.906483275958e-04
2299,83.8254125118,3.860291097645e-04
2300,83.8834893703,3.962850461161e-04
2301,83.9314517975,3.903016700314e-04
2302,83.9737508297,3.914564605512e-04
2303,84.0158240795,3.930523405739e-04
2304,84.0496950150,3.910401976633e-04
2305,84.1105790138,3.979308864330e-04
2306,84.1502888203,3.945817736154e-04
2307,84.2022564411,3.841854963231e-04
2308,84.2516155243,3.931139084490e-04
2309,84.2978429794,4.024884587781e-04
2310,84.3481597900,3.851660399282e-04
2311,84.3935060501,3.914505813548e-04
2312,84.4463038445,3.887981386040e-04
2313,84.4934730530,3.911906067929e-04
2314,84.5403847694,3.897162516368e-04
2315,84.5866744518,3.885247572827e-04
2316,84.6277272701,3.880193457336e-04
2317,84.6634914875,4.037558606981e-04
2318,84.7077751160,3.873221627218e-04
2319,84.7450196743,3.901407132924e-04
2320,84.7767589092,3.953640797628e-04
2321,84.8244276047,3.821303380468e-04
2322,84.8512814045,4.054103498423e-04
2323,84.9019412994,3.946661128836e-04
2324,84.9489569664,3.843193537511e-04
2325,85.0028312206,3.941780282742e-04
2326,85.0440621376,3.895692984984e-04
2327,85.0787193775,3.857235590611e-04
2328,85.1172831059,4.047279488557e-04
2329,85.1712176800,3.914628313051e-04
2330,85.2190871239,3.827359991054e-04
2331,85.2733678818,3.990893394842e-04
2332,85.3750700951,3.900770118777e-04
2333,85.5322442055,4.062331969990e-04
2334,85.6257500648,3.829945258110e-04
2335,85.7044909000,3.760882503891e-04
2336,85.8080818653,3.969772049140e-04
2337,85.9538717270,3.903222874747e-04
2338,86.0426313877,3.908955579997e-04
2339,86.1689896584,3.904206098677e-04
2340,86.2795221806,3.842111848458e-04
2341,86.5467245579,3.920461781214e-04
2342,86.6316335201,3.914660326264e-04
2343,86.7820713520,3.859699230120e-04
2344,86.8918268681,3.796169990558e-04
2345,86.9709014893,3.760246912938e-04
2346,87.1140785217,3.970571143764e-04
2347,87.2640056610,3.819805723587e-04
2348,87.3294236660,3.818438793366e-04
2349,87.4174773693,3.859555720912e-04
2350,87.5200378895,3.813867875121e-04
2351,87.8411450386,3.911263713640e-04
2352,87.9189267159,3.812444676802e-04
2353,88.0478079319,3.865986665551e-04
2354,88.1990265846,4.038871966826e-04
2355,88.2538421154,3.883589540220e-04
2356,88.3547112942,3.844597461347e-04
2357,88.4528715611,3.801595929652e-04
2358,88.5766263008,3.869049011345e-04
2359,88.6147975922,3.841897186697e-04
2360,88.6610379219,3.774473936722e-04
2361,88.6972589493,3.784834405719e-04
2362,88.7268931866,3.802182936801e-04
2363,88.7525274754,3.829583588988e-04
2364,88.7826511860,3.790440129903e-04
2365,88.8174962997,3.925638391587e-04
2366,88.8507406712,3.854379480811e-04
2367,88.8819408417,3.785723954377e-04
2368,88.9124486446,3.923678319600e-04
2369,88.9467411041,3.834342967236e-04
2370,88.9782314301,3.897962263096e-04
2371,89.0081431866,3.826477054422e-04
2372,89.0483300686,3.884503013986e-04
2373,89.0897412300,3.813005495510e-04
2374,89.1452240944,3.869881951175e-04
2375,89.1903014183,3.801742372815e-04
2376,89.2217483521,3.812936911223e-04
2377,89.2651751041,3.850790414636e-04
2378,89.3155179024,3.797242724464e-04
2379,89.3634777069,3.864451258012e-04
2380,89.4109354019,3.788864462777e-04
2381,89.4515306950,3.749000605094e-04
2382,89.4873075485,3.830787985693e-04
2383,89.5191197395,3.827433462397e-04
2384,89.5616555214,3.827189493845e-04
2385,89.5938155651,3.826650896269e-04
2386,89.6198854446,3.735756661651e-04
2387,89.6605472565,3.730891592441e-04
2388,89.6838607788,3.961229978784e-04
2389,89.7263343334,3.812162358320e-04
2390,89.7746045589,3.744517832384e-04
2391,89.8125700951,3.779741192343e-04
2392,89.8439948559,3.977180531343e-04
2393,89.8736205101,3.790500275145e-04
2394,89.9121160507,3.761895939624e-04
2395,89.9562139511,3.817046615768e-04
2396,90.0050778389,3.779286717317e-04
2397,90.0572838783,3.836321313864e-04
2398,90.1137673855,3.785486680147e-04
2399,90.1610100269,3.772449502736e-04
2400,90.2159640789,3.821643132343e-04
2401,90.2663362026,3.777948644129e-04
2402,90.3149833679,3.721201804781e-04
2403,90.3554229736,3.840577537951e-04
2404,90.4003200531,3.718037495726e-04
2405,90.4403352737,3.769258637664e-04
2406,90.4905397892,3.822216198184e-04
2407,90.5384292603,3.749240462885e-04
2408,90.5909340382,3.739587225407e-04
2409,90.6240801811,3.747960925952e-04
2410,90.6636366844,3.688530443128e-04
2411,90.7057249546,3.757424553454e-04
2412,90.7498943806,3.800992721799e-04
2413,90.7925038338,3.864485873738e-04
2414,90.8500297070,3.804505527071e-04
2415,90.9028241634,3.680436297512e-04
2416,90.9487152100,3.795103883229e-04
2417,90.9849624634,3.806102762175e-04
2418,91.0338828564,3.758869496023e-04
2419,91.0763542652,3.744140083388e-04
2420,91.1173939705,3.836993487896e-04
2421,91.1579954624,3.757356965046e-04
2422,91.2179594040,3.796549956248e-04
2423,91.2656745911,3.733028042320e-04
2424,91.3222918510,3.789479790731e-04
2425,91.3656346798,3.741379951578e-04
2426,91.4106631279,3.717543253648e-04
2427,91.4526965618,3.820788029562e-04
2428,91.5068824291,3.788186263589e-04
2429,91.5504965782,3.672293718275e-04
2430,91.5934348106,3.787243291995e-04
2431,91.6373596191,3.729470380446e-04
2432,91.6818580627,3.673883212842e-04
2433,91.7218208313,3.797635448686e-04
2434,91.7757899761,3.640210073219e-04
2435,91.8287401199,3.758627798963e-04
2436,91.8741440773,3.860543143335e-04
2437,91.9335575104,3.707577151603e-04
2438,91.9840242863,3.674982281930e-04
2439,92.0348222256,3.746631517618e-04
2440,92.0833115578,3.651223825841e-04
2441,92.1141121387,3.785646216238e-04
2442,92.1500914097,3.760318010462e-04
2443,92.1843848228,3.619352645696e-04
2444,92.2124130726,3.746014233821e-04
2445,92.2429192066,3.784603477033e-04
2446,92.2696990967,3.659916966142e-04
2447,92.3002915382,3.735614574837e-04
2448,92.3486268520,3.693941202406e-04
2449,92.3831353188,3.654590386986e-04
2450,92.4119744301,3.771700309113e-04
2451,92.4480519295,3.702746268772e-04
2452,92.4955296516,3.695480220127e-04
2453,92.5221040249,3.758839055310e-04
2454,92.5610001087,3.687275720469e-04
2455,92.6056675911,3.721978644253e-04
2456,92.6428010464,3.626116674215e-04
2457,92.6745564938,3.718292607770e-04
2458,92.7158334255,3.674781562691e-04
2459,92.7637071609,3.605317253032e-04
2460,92.8017930984,3.774512879910e-04
2461,92.8391113281,3.789675164563e-04
2462,92.8734946251,3.708571197174e-04
2463,92.9170696735,3.696188636542e-04
2464,92.9531228542,3.719252283676e-04
2465,92.9901919365,3.653563201551e-04
2466,93.0354251862,3.811967154128e-04
2467,93.0759062767,3.680721483408e-04
2468,93.1095802784,3.650975037348e-04
2469,93.1535093784,3.750028389233e-04
2470,93.1994562149,3.605845021100e-04
2471,93.2416114807,3.637354620002e-04
2472,93.2893178463,3.691836122166e-04
2473,93.3297934532,3.713823947571e-04
2474,93.3681988716,3.708888341079e-04
2475,93.4118857384,3.587371310617e-04
2476,93.4501991272,3.651729976006e-04
2477,93.4885537624,3.738812155535e-04
2478,93.5319781303,3.618221902976e-04
2479,93.5698511600,3.633164063341e-04
2480,93.6085903645,3.808579323050e-04
2481,93.6493351460,3.564289763556e-04
2482,93.7053301334,3.632046319300e-04
2483,93.7479958534,3.688280812203e-04
2484,93.7896525860,3.623093278343e-04
2485,93.8240227699,3.639077728531e-04
2486,93.8694288731,3.690533075855e-04
2487,93.9097082615,3.596579336285e-04
2488,93.9451551437,3.750800889670e-04
2489,93.9915568829,3.637554559729e-04
2490,94.0317945480,3.643561662265e-04
2491,94.0738222599,3.668498167107e-04
2492,94.1271023750,3.701758540801e-04
2493,94.1684019566,3.684137335852e-04
2494,94.2115375996,3.657315425750e-04
2495,94.2528791428,3.590655102087e-04
2496,94.2830920219,3.599975462564e-04
2497,94.3187587261,3.670617418591e-04
2498,94.3530390263,3.601059324484e-04
2499,94.3859083652,3.784449557783e-04
2500,94.4134697914,3.618083837142e-04
2501,94.4389243126,3.546916036424e-04
2502,94.4672093391,3.670497754228e-04
2503,94.4981639385,3.567461544811e-04
2504,94.5277225971,3.635873132746e-04
2505,94.5587198734,3.723206347581e-04
2506,94.5835297108,3.628575586870e-04
2507,94.6138076782,3.575900620598e-04
2508,94.6416847706,3.620908187565e-04
2509,94.6658737659,3.627420255368e-04
2510,94.6956269741,3.675831852863e-04
2511,94.7269420624,3.715605262164e-04
2512,94.7584264278,3.656005184519e-04
2513,94.7869477272,3.570881964433e-04
2514,94.8111717701,3.594056357666e-04
2515,94.8398802280,3.612740874468e-04
2516,94.8716926575,3.535485285931e-04
2517,94.8988678455,3.609918560114e-04
2518,94.9279315472,3.606057005138e-04
2519,94.9618737698,3.553375049038e-04
2520,94.9937493801,3.625012937433e-04
2521,95.0203216076,3.716914675593e-04
2522,95.0480866432,3.535737271515e-04
2523,95.0756092072,3.640946780240e-04
2524,95.1222817898,3.676574999370e-04
2525,95.2199194431,3.530482186265e-04
2526,95.2591602802,3.570581095788e-04
2527,95.2854614258,3.543795010580e-04
2528,95.3185300827,3.500934682496e-04
2529,95.3486423492,3.752501835261e-04
2530,95.3786208630,3.568245901314e-04
2531,95.4045507908,3.578531102810e-04
2532,95.4366621971,3.712323727577e-04
2533,95.4654126167,3.553428398540e-04
2534,95.4946792126,3.489926838589e-04
2535,95.5307905674,3.605908419017e-04
2536,95.5666918755,3.558465767267e-04
2537,95.5950531960,3.679557759828e-04
2538,95.6260180473,3.576256935501e-04
2539,95.6506567001,3.558829464780e-04
2540,95.6869375706,3.599740459974e-04
2541,95.7179291248,3.609699367605e-04
2542,95.7495415211,3.502960204390e-04
2543,95.7852375507,3.648848793609e-04
2544,95.8158471584,3.573290358271e-04
2545,95.8576028347,3.564688898352e-04
2546,95.9087452888,3.646041216931e-04
2547,95.9433743954,3.600191682723e-04
2548,95.9864897728,3.607643217441e-04
2549,96.0320801735,3.583680772137e-04
2550,96.0871255398,3.523126890001e-04
2551,96.1383113861,3.504869083820e-04
2552,96.1798756123,3.543196851238e-04
2553,96.2262966633,3.689464813411e-04
2554,96.2653160095,3.574986233119e-04
2555,96.3071250916,3.520669838160e-04
2556,96.3554522991,3.636211909037e-04
2557,96.3958084583,3.574344427998e-04
2558,96.4330954552,3.517117961224e-04
2559,96.4808230400,3.555377579775e-04
2560,96.5366730690,3.500902238828e-04
2561,96.5873396397,3.516021265585e-04
2562,96.6339266300,3.715383727462e-04
2563,96.6693353653,3.528906468100e-04
2564,96.7021276951,3.512758744007e-04
2565,96.7515044212,3.570260633641e-04
2566,96.7808740139,3.506912077378e-04
2567,96.8248364925,3.521138512818e-04
2568,96.8639142513,3.543507477209e-04
2569,96.9074933529,3.539749219366e-04
2570,96.9433310032,3.555972486205e-04
2571,96.9776527882,3.581771218993e-04
2572,97.0084736347,3.518734489353e-04
2573,97.0479528904,3.440315865034e-04
2574,97.0881433487,3.555868609880e-04
2575,97.1303634644,3.518410144630e-04
2576,97.1717119217,3.537117029578e-04
2577,97.2193100452,3.538445020639e-04
2578,97.2579398155,3.525544059411e-04
2579,97.2945718765,3.403758733632e-04
2580,97.3411228657,3.649289881484e-04
2581,97.3737072945,3.542379179126e-04
2582,97.4053952694,3.436493226891e-04
2583,97.4440650940,3.555528294393e-04
2584,97.4745767117,3.488717534634e-04
2585,97.5120253563,3.507248798575e-04
2586,97.5408434868,3.595116810600e-04
2587,97.5832042694,3.475887982758e-04
2588,97.6141188145,3.555670953576e-04
2589,97.6567392349,3.606255741349e-04
2590,97.6853792667,3.445015864467e-04
2591,97.7313640118,3.518617345172e-04
2592,97.7655193806,3.457347375861e-04
2593,97.8052310944,3.511725038016e-04
2594,97.8529055119,3.510392936733e-04
2595,97.9112575054,3.507657223568e-04
2596,97.9615430832,3.561387703940e-04
2597,98.0138790607,3.502442966592e-04
2598,98.0699319839,3.479031056954e-04
2599,98.1197235584,3.427344340610e-04
2600,98.1664600372,3.513154894677e-04
2601,98.2140021324,3.404013399232e-04
2602,98.2633852959,3.551496836274e-04
2603,98.3112897873,3.582651898723e-04
2604,98.3582978249,3.480937093812e-04
2605,98.4132227898,3.444336945950e-04
2606,98.4601154327,3.422431321907e-04
2607,98.4981925488,3.559910469802e-04
2608,98.5415017605,3.565765323610e-04
2609,98.5825314522,3.490589215379e-04
2610,98.6349203587,3.565629204944e-04
2611,98.6694893837,3.403879262535e-04
2612,98.7163338661,3.462263126440e-04
2613,98.7642812729,3.494229534368e-04
2614,98.8109390736,3.463561819986e-04
2615,98.8528020382,3.406269214405e-04
2616,98.8878011703,3.424037526157e-04
2617,98.9213120937,3.516285726556e-04
2618,98.9647905827,3.448449587555e-04
2619,99.0047140121,3.446361096391e-04
2620,99.0339734554,3.504276533235e-04
2621,99.0660798550,3.434960131107e-04
2622,99.1008055210,3.474396221564e-04
2623,99.1430406570,3.511471232735e-04
2624,99.1878428459,3.478066423525e-04
2625,99.2302296162,3.484258917332e-04
2626,99.2535865307,3.507479597496e-04
2627,99.2923905849,3.428012383854e-04
2628,99.3326752186,3.382108887017e-04
2629,99.3745086193,3.475328599160e-04
2630,99.4080843925,3.466325392058e-04
2631,99.4368693829,3.472818530789e-04
2632,99.4742541313,3.588266824466e-04
2633,99.5017724037,3.443729183717e-04
2634,99.5327532291,3.352893256552e-04
2635,99.5666489601,3.486112890341e-04
2636,99.5969762802,3.431800758723e-04
2637,99.6397793293,3.370459296378e-04
2638,99.6963956356,3.535578982641e-04
2639,99.7287130356,3.387899834277e-04
2640,99.7611293793,3.445409350319e-04
2641,99.8034424782,3.490408839456e-04
2642,99.8419830799,3.429149213507e-04
2643,99.8729705811,3.419604435976e-04
2644,99.9098367691,3.507324063045e-04
2645,99.9579689503,3.473724335431e-04
2646,100.0049149990,3.367295050548e-04
2647,100.0562989712,3.457453579132e-04
2648,100.0847551823,3.464976190896e-04
2649,100.1256742477,3.442250391813e-04
2650,100.1702494621,3.385962454718e-04
2651,100.2152562141,3.519024434797e-04
2652,100.2539503574,3.412667290134e-04
2653,100.3046109676,3.431561129947e-04
2654,100.3609905243,3.404972595587e-04
2655,100.4036993980,3.482966154145e-04
2656,100.4333331585,3.432627105338e-04
2657,100.4757966995,3.465471651177e-04
2658,100.5140693188,3.484785919181e-04
2659,100.5483722687,3.369957615779e-04
2660,100.5882265568,3.357219481548e-04
2661,100.6412060261,3.505435266311e-04
2662,100.6809234619,3.443921747736e-04
2663,100.7339093685,3.368304419920e-04
2664,100.7834734917,3.417469691472e-04
2665,100.8221290112,3.339709464901e-04
2666,100.8608868122,3.533469367625e-04
2667,100.8994629383,3.446483381902e-04
2668,100.9334104061,3.350148038675e-04
2669,100.9731872082,3.502166357193e-04
2670,101.0218162537,3.387969329229e-04
2671,101.0698454380,3.299354718129e-04
2672,101.1256537437,3.338858565577e-04
2673,101.1673874855,3.478220632516e-04
2674,101.2114646435,3.414429615434e-04
2675,101.2527885437,3.392631747849e-04
2676,101.3007311821,3.376053792556e-04
2677,101.3538959026,3.406088332261e-04
2678,101.3996233940,3.455319462986e-04
2679,101.4489054680,3.369347791672e-04
2680,101.4876050949,3.411447559028e-04
2681,101.5321853161,3.403237804822e-04
2682,101.5808403492,3.370206489169e-04
2683,101.6134848595,3.388388526457e-04
2684,101.6578357220,3.395738218360e-04
2685,101.7124102116,3.418334930851e-04
2686,101.7483320236,3.465988971158e-04
2687,101.7899835110,3.332173052096e-04
2688,101.8335065842,3.336338355887e-04
2689,101.8711607456,3.376632665805e-04
2690,101.9219651222,3.380145671783e-04
2691,101.9661169052,3.349751710972e-04
2692,102.0183994770,3.446364419264e-04
2693,102.0662341118,3.419788575393e-04
2694,102.1135196686,3.316179682521e-04
2695,102.1602110863,3.409442160267e-04
2696,102.2031681538,3.416267628860e-04
2697,102.2378127575,3.392129971356e-04
2698,102.2874701023,3.341196958273e-04
2699,102.3331322670,3.370798178164e-04
2700,102.3718030453,3.298921501435e-04
2701,102.4309816360,3.398026954100e-04
2702,102.4793834686,3.369822975105e-04
2703,102.5263924599,3.322790366648e-04
2704,102.5740973949,3.317291452320e-04
2705,102.6154189110,3.453544864360e-04
2706,102.6623883247,3.291508656291e-04
2707,102.6987566948,3.351532075560e-04
2708,102.7424445152,3.411268944186e-04
2709,102.7841634750,3.260230945931e-04
2710,102.8197567463,3.403335471783e-04
2711,102.8692004681,3.410872483900e-04
2712,102.9142603874,3.285348328904e-04
2713,102.9483110905,3.353132317313e-04
2714,103.0025327206,3.388785925941e-04
2715,103.0497701168,3.391984849496e-04
2716,103.0948243141,3.327451714710e-04
2717,103.1316168308,3.317070547393e-04
2718,103.1555111408,3.328338164833e-04
2719,103.1858108044,3.431470578139e-04
2720,103.2407147884,3.372821722519e-04
2721,103.2786464691,3.325706925984e-04
2722,103.3343076706,3.365380792277e-04
2723,103.3784232140,3.404890697650e-04
2724,103.4211406708,3.308983402167e-04
2725,103.4554433823,3.339644317922e-04
2726,103.5013332367,3.341476133911e-04
2727,103.5389335155,3.310205116376e-04
2728,103.5795080662,3.390810224930e-04
2729,103.6221296787,3.369643385864e-04
2730,103.6710150242,3.358125684666e-04
2731,103.7244584560,3.315342184055e-04
2732,103.7655692101,3.398941433036e-04
2733,103.8026702404,3.329994663421e-04
2734,103.8455655575,3.255761536961e-04
2735,103.8847498894,3.368082530517e-04
2736,103.9357354641,3.282065720998e-04
2737,103.9776573181,3.332181833339e-04
2738,104.0131096840,3.393093917083e-04
2739,104.0561697483,3.305807580467e-04
2740,104.1413190365,3.260308189286e-04
2741,104.2479643822,3.298141069544e-04
2742,104.3012299538,3.340469617906e-04
2743,104.3411877155,3.353159596569e-04
2744,104.3872351646,3.318489282244e-04
2745,104.4320173264,3.334946683099e-04
2746,104.4806621075,3.242660744034e-04
2747,104.5199685097,3.246288304786e-04
2748,104.5713880062,3.425153082461e-04
2749,104.6067171097,3.306121267035e-04
2750,104.6509394646,3.300885566375e-04
2751,104.7086086273,3.344691001459e-04
2752,104.7620067596,3.322941172942e-04
2753,104.8032448292,3.294641988338e-04
2754,104.8420214653,3.334844413456e-04
2755,104.9013979435,3.263685734270e-04
2756,104.9353225231,3.234221541551e-04
2757,104.9778735638,3.337367979424e-04
2758,105.0187640190,3.296124576614e-04
2759,105.0670204163,3.358542211104e-04
2760,105.1034479141,3.301158941998e-04
2761,105.1502778530,3.274381190613e-04
2762,105.1843831539,3.352708192123e-04
2763,105.2323739529,3.351859111078e-04
2764,105.2775774002,3.329045785964e-04
2765,105.3217914104,3.277139339481e-04
2766,105.3668301105,3.252130078075e-04
2767,105.4052062035,3.274346697495e-04
2768,105.4481472969,3.376409887997e-04
2769,105.4990758896,3.228170986621e-04
2770,105.5393595695,3.193596968092e-04
2771,105.6046159267,3.275539988911e-04
2772,105.6436877251,3.336390417492e-04
2773,105.6854276657,3.293395366756e-04
2774,105.7409734726,3.240252480047e-04
2775,105.8011260033,3.234164560634e-04
2776,105.8558349609,3.277533383748e-04
2777,105.9081594944,3.284045451319e-04
2778,105.9486153126,3.254659472552e-04
2779,105.9818122387,3.244284170379e-04
2780,106.0241219997,3.181490215695e-04
2781,106.0682485104,3.325524410964e-04
2782,106.1101212502,3.302705013957e-04
2783,106.1528196335,3.281068874077e-04
2784,106.1832883358,3.278236664869e-04
2785,106.2308917046,3.208609528360e-04
2786,106.2789077759,3.267545485418e-04
2787,106.3350081444,3.368953530459e-04
2788,106.3818383217,3.212457277245e-04
2789,106.4369008541,3.210541353358e-04
2790,106.4720485210,3.256513738357e-04
2791,106.5022509098,3.208760797371e-04
2792,106.5417056084,3.238657707406e-04
2793,106.5762674809,3.292268022976e-04
2794,106.6233136654,3.288031676706e-04
2795,106.6662442684,3.332482818987e-04
2796,106.7038567066,3.239462438774e-04
2797,106.7318108082,3.260056868100e-04
2798,106.7646832466,3.260680300162e-04
2799,106.8046600819,3.250992721971e-04
2800,106.8343784809,3.297028097516e-04
2801,106.8783607483,3.251160349104e-04
2802,106.9264383316,3.234160697673e-04
2803,106.9653751850,3.206051966557e-04
2804,106.9984769821,3.173862258923e-04
2805,107.0372807980,3.252125495548e-04
2806,107.0713734627,3.210985557033e-04
2807,107.1083710194,3.250009068324e-04
2808,107.1479253769,3.282999850848e-04
2809,107.1761639118,3.273545956510e-04
2810,107.2269968987,3.158665974821e-04
2811,107.2716729641,3.237289479141e-04
2812,107.3145990372,3.213323537547e-04
2813,107.3554995060,3.192965470463e-04
2814,107.3996086121,3.271046350419e-04
2815,107.4425024986,3.151035497958e-04
2816,107.4914641380,3.217142476876e-04
2817,107.5258359909,3.249391373660e-04
2818,107.5689578056,3.150138419626e-04
2819,107.6080088615,3.295160744059e-04
2820,107.6355264187,3.207636449962e-04
2821,107.6617496014,3.210265411420e-04
2822,107.6923854351,3.219154036644e-04
2823,107.7192714214,3.150495265285e-04
2824,107.7430624962,3.227179554560e-04
2825,107.7703411579,3.255034589242e-04
2826,107.8091897964,3.228448784778e-04
2827,107.8433279991,3.163117211087e-04
2828,107.8681490421,3.219609647200e-04
2829,107.8870604038,3.185705589203e-04
2830,107.9096980095,3.194645391679e-04
2831,107.9375596046,3.283982593321e-04
2832,107.9784312248,3.233812017556e-04
2833,108.0186705589,3.262315525770e-04
2834,108.0721197128,3.199711538872e-04
2835,108.1042158604,3.180384683896e-04
2836,108.1498658657,3.262571149749e-04
2837,108.1976382732,3.143431366427e-04
2838,108.2475674152,3.173187573598e-04
2839,108.3077702522,3.345130398552e-04
2840,108.3446347713,3.223167489508e-04
2841,108.3818876743,3.136368060897e-04
2842,108.4293205738,3.265794972443e-04
2843,108.4729068279,3.238104915295e-04
