iteration,cumulative_seconds,relative_gap
520,11.509731,0.001751709763
521,11.529037,0.001766128531
522,11.553501,0.001731447238
523,11.576767,0.001777588224
524,11.596773,0.001758447539
525,11.618669,0.001812988314
526,11.643423,0.001771846055
527,11.665027,0.001701077501
528,11.690600,0.001741875740
529,11.712507,0.001781948897
530,11.731155,0.001747409175
531,11.752467,0.001753744786
532,11.780503,0.001752833171
533,11.798987,0.001717767566
534,11.819954,0.001713902472
535,11.839505,0.001696712084
536,11.860192,0.001750920687
537,11.881318,0.001747521309
538,11.903505,0.001746213807
539,11.926444,0.001719917485
540,11.948291,0.001701612443
541,11.971164,0.001700082537
542,11.994819,0.001736589066
543,12.025204,0.001722905641
544,12.048388,0.001724790995
545,12.067872,0.001710915141
546,12.091923,0.001662130640
547,12.113136,0.001678078871
548,12.142090,0.001715706330
549,12.161849,0.001680959946
550,12.183249,0.001653390019
551,12.202985,0.001627781351
552,12.227154,0.001736753448
553,12.258521,0.001674412474
554,12.280205,0.001642620493
555,12.300055,0.001708936745
556,12.320343,0.001632678678
557,12.343441,0.001667820937
558,12.366592,0.001673199479
559,12.389124,0.001676063679
560,12.412014,0.001652084570
561,12.430800,0.001648345355
562,12.450662,0.001657659817
563,12.471625,0.001645482557
564,12.495938,0.001606051892
565,12.515983,0.001671870476
566,12.589824,0.001654713372
567,12.625539,0.001644471266
568,12.646954,0.001638524330
569,12.669431,0.001583649887
570,12.692247,0.001595548472
571,12.719418,0.001674344082
572,12.742178,0.001623723608
573,12.762918,0.001614321385
574,12.783826,0.001604318037
575,12.803112,0.001602077519
576,12.827439,0.001619114052
577,12.853876,0.001600597273
578,12.874643,0.001606614927
579,12.896513,0.001623534187
580,12.918253,0.001572970828
581,12.938046,0.001598538716
582,12.967466,0.001625204105
583,12.990379,0.001588136026
584,13.013009,0.001598470613
585,13.032326,0.001567574273
586,13.052124,0.001616755783
587,13.083495,0.001604074102
588,13.102571,0.001554016577
589,13.125211,0.001554696361
590,13.146063,0.001573209700
591,13.165263,0.001608183936
592,13.187480,0.001536349351
593,13.212807,0.001582844746
594,13.231856,0.001573931006
595,13.252925,0.001529908022
596,13.270621,0.001581155537
597,13.290670,0.001584783999
598,13.311517,0.001548956319
599,13.329010,0.001527258256
600,13.349798,0.001557245821
601,13.367477,0.001538310563
602,13.387902,0.001538579815
603,13.408310,0.001492698231
604,13.429693,0.001566073713
605,13.448934,0.001549593259
606,13.467299,0.001506664844
607,13.487028,0.001534900834
608,13.505203,0.001532571457
609,13.524622,0.001497580613
610,13.551535,0.001533629251
611,13.569332,0.001516929486
612,13.592898,0.001494962733
613,13.615680,0.001528335982
614,13.633970,0.001515197799
615,13.656332,0.001503878055
616,13.683276,0.001501721663
617,13.701225,0.001465268442
618,13.722877,0.001523525938
619,13.744028,0.001477434248
620,13.762299,0.001439913627
621,13.791323,0.001483152575
622,13.810913,0.001520778692
623,13.831502,0.001493014744
624,13.852919,0.001472414368
625,13.877188,0.001453818422
626,13.898953,0.001510314160
627,13.920292,0.001507987824
628,13.938745,0.001461507108
629,13.958932,0.001448800744
630,13.978829,0.001474048085
631,13.996454,0.001467505199
632,14.017500,0.001485410211
633,14.035633,0.001494485715
634,14.055956,0.001458437389
635,14.075127,0.001430988335
636,14.093585,0.001446858055
637,14.112393,0.001468838859
638,14.130636,0.001525864872
639,14.155929,0.001433950404
640,14.177235,0.001420177945
641,14.195772,0.001451436915
642,14.216222,0.001444213659
643,14.233841,0.001440094379
644,14.266645,0.001445350517
645,14.286132,0.001426115722
646,14.305939,0.001444991397
647,14.326632,0.001421843784
648,14.346120,0.001449391214
649,14.369753,0.001413836550
650,14.394399,0.001433295617
651,14.413780,0.001437614511
652,14.432577,0.001395898610
653,14.451661,0.001438096056
654,14.470732,0.001398828827
655,14.496803,0.001395740078
656,14.515924,0.001430189828
657,14.533971,0.001413759448
658,14.555648,0.001418735351
659,14.575214,0.001428444809
660,14.593717,0.001370952335
661,14.616805,0.001390225195
662,14.639042,0.001414181349
663,14.660131,0.001372700323
664,14.680562,0.001377349074
665,14.697848,0.001418863774
666,14.731504,0.001374300022
667,14.757429,0.001388953906
668,14.779012,0.001346010984
669,14.797681,0.001382659374
670,14.821285,0.001443655318
671,14.860146,0.001363609933
672,14.881815,0.001345658801
673,14.904946,0.001413281250
674,14.928444,0.001384586927
675,14.950227,0.001338432106
676,14.982572,0.001362250719
677,15.003042,0.001396667734
